,ID,Category path,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Category 1,Category 2,Category 3,Category 4,Name,Flow property,Unit,Eutrophication Potential - TRACI 2.1 (NETL),Acidification Potential - TRACI 2.1 (NETL),Particulate Matter Formation Potential - TRACI 2.1 (NETL),Photochemical Smog Formation Potential- TRACI 2.1 (NETL),Global Warming Potential [100 yr] - TRACI 2.1 (NETL),Ozone Depletion Potential - TRACI 2.1 (NETL),Water Consumption (NETL),Solar Use,Wind Use
521,58b6aa1a-80d9-45cc-a4f0-1cafdcae6bfa,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Diethylene glycol monobutyl ether,Mass,kg,,,,2.386871795,,,,4.97e-08,6.07e-09
522,2304f554-bcfc-4f87-8dd2-a3dd58a478a7,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Diethylene glycol monobutyl ether acetate,Mass,kg,,,,1.379666667,,,,1.36e-09,3.7e-11
523,33db5050-f6eb-4b9c-8955-7f53f66549b7,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Diethylene glycol monoethyl ether acetate,Mass,kg,,,,1.478938462,,,,3.4e-13,2.17e-12
524,90aa5910-b6e1-4d6d-b855-e9fa12b8eb8e,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Difenoconazole,Mass,kg,,,,,,,,1.55e-14,2.01e-13
525,af43522c-961b-42ea-82e6-95a3521eb018,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Diflubenzuron,Mass,kg,,,,,,,,9.04e-14,1.19e-12
526,7cf5f53f-59fb-4dee-9de6-5de8b929f566,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Diflufenzopyr-sodium,Mass,kg,,,,,,,,2.03e-13,2.54e-12
527,0be3a337-8c5c-4a13-8cf1-27fd84e27dfa,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Diglycidyl resorcinol ether,Mass,kg,,,,,,,,8.76e-17,1.13e-15
528,cdac3dec-f3ca-4329-a141-29f4f0b3f67e,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dihydrosafrole,Mass,kg,,,,,,,,2.49e-17,2.86e-16
529,a9213ace-d266-44c1-91b0-5c4de1ad1508,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Diisocyanates,Mass,kg,,,,,,,,3.22e-09,3.81e-07
530,cbf11fa8-4d30-4fd0-a98e-52ec7752d5aa,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dimethenamid,Mass,kg,,,,,,,,8.67e-14,1.09e-12
531,0969e7a0-5516-4c3f-bc2f-c1e4c8da9eff,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dimethenamid-P,Mass,kg,,,,,,,,5.16e-12,6.47e-11
532,4228f74d-d037-426b-a2ba-37e8c594512a,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dimethipin,Mass,kg,,,,,,,,1.6e-15,2.23e-14
533,a06dc4b0-17d9-43eb-9d9a-2b3d537fe651,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dimethoate,Mass,kg,,,,,,,,5.13e-13,6.6e-12
534,405a5588-bcc2-4bb7-9640-d0e3f8113069,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dimethomorph,Mass,kg,,,,,,,,7.93e-15,1.04e-13
535,7d362f68-a7a0-4e52-b8b8-be72c785e808,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dimethoxymethane,Mass,kg,,,,0.944279487,,,,7.89e-13,1.05e-11
536,65ac1855-be48-43ac-b584-53ab9f142da0,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dimethyl phthalate,Mass,kg,,,,,,,,8.04e-07,1.43e-07
537,43c90b59-6fc9-4449-b70a-27d1f20efb10,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dimethyl sulfate,Mass,kg,,,,,,,,9.58e-11,2.32e-10
538,a0d8b3e1-067a-4eeb-81ea-153cc92d561a,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dimethylamine,Mass,kg,,,,3.173097436,,,,1.51e-09,3.42e-10
539,69642db9-c71f-41ec-b998-4289009b58f7,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dimethylcarbamoyl chloride,Mass,kg,,,,,,,,3.28e-16,3.75e-15
540,b1c28b3c-4473-45a5-8cf3-617ceb8a88aa,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dimethylnitramine,Mass,kg,,,,,,,,-3.21e-16,-4.69e-19
541,5de3dcb8-61eb-46df-88a3-53424e508603,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dinoseb,Mass,kg,,,,,,,,1.5e-15,1.94e-14
542,1bbd9223-128d-4dde-9e72-32ad893555e8,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dinotefuran,Mass,kg,,,,,,,,3.93e-15,5.02e-14
543,f93225b9-8ee5-4195-be9d-6c06013e3861,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dioxins,Mass,kg,,,,,,,,0.0,1.3e-19
544,88be87d1-0b20-472e-b64b-2032f71588fc,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Diphenylamine,Mass,kg,,,,,,,,6.82e-13,8.87e-12
545,cb01a334-a288-4b2a-927d-8c2654a1a0cf,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dipotassium endothall,Mass,kg,,,,,,,,1.63e-15,2.11e-14
546,02ceacc1-b52a-43bb-8428-5a034fa1c407,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Diquat dibromide,Mass,kg,,,,,,,,2.4e-14,3.15e-13
547,358c0fd9-a839-4de4-82d0-8487b9ba3a20,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Diuron,Mass,kg,,,,,,,,5.31e-12,3.46e-11
548,c2ad1f7e-8c65-483c-b429-f5a8eee373d6,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dodecane,Mass,kg,,,,0.554979487,,,,2.24e-15,3.12e-14
549,16a5acc1-94d6-4382-8cfb-8e48c3bd3724,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Dodine,Mass,kg,,,,,,,,8.3e-15,1.06e-13
550,59464483-1c53-4ad5-80ca-46926988ddba,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Emamectin benzoate,Mass,kg,,,,,,,,4.2e-16,5.45e-15
551,30312501-f53b-4d0a-b742-c610c33efe4f,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Endosulfan,Mass,kg,,,,,,,,1.28e-13,1.74e-12
552,600503e2-8a40-4f63-a669-9a3fdf6bca39,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,"Energy, heat",Energy,MJ,,,,,,,,3.967270317,14.42299414
553,57ddf610-d6a2-4dc1-af3a-01a21cc378f1,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Epichlorohydrin,Mass,kg,,,,,,,,8.04e-10,2.09e-10
554,2f217a8d-c5fc-49ae-b62c-ce09d5aab51f,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Esfenvalerate,Mass,kg,,,,,,,,3.6e-14,4.63e-13
555,484f6620-6872-45a0-aa4a-de60a40c28ea,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethalfluralin,Mass,kg,,,,,,,,5.78e-13,7.94e-12
556,2d024a27-2b22-4662-806d-c4c87b0c2453,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethane,Mass,kg,,,,0.280646154,,,,0.001496591,0.000224649
557,3957f86d-dfb7-469f-a8fe-127ec4a7975f,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethanol,Mass,kg,,,,1.525694872,,,,6.53e-08,4.07e-07
558,046a0782-0365-4a2a-9816-c3ada409940c,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethephon,Mass,kg,,,,,,,,1.89e-11,2.6e-10
559,df25c885-b7a0-48de-bed9-a36ab8756607,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethofumesate,Mass,kg,,,,,,,,2.13e-15,2.8e-14
560,8466592f-461f-40e8-8a80-624ea1184441,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethoprop,Mass,kg,,,,,,,,8.47e-15,1.07e-13
561,84c0cda6-1f19-42b1-8f9e-93b9abff6635,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethyl acrylate,Mass,kg,,,,7.771153846,,,,7.66e-09,1.71e-10
562,b57f2869-6140-45de-ab14-5dbdbcc4e2f6,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethyl chloroacetate,Mass,kg,,,,,,,,1.2e-14,1.56e-13
563,02cad295-d39b-4068-baf1-8414e2328187,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethylbenzene,Mass,kg,,,,3.037769231,,,,5.27e-06,5.66e-06
564,17e6f7fe-eb40-4781-a13e-b40203b7f047,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethylene,Mass,kg,,,,8.995025641,,,,1.29e-07,3.93e-06
565,73cbb702-61a0-485b-a511-4329245e7419,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethylene dibromide,Mass,kg,,,,0.101554103,,,,4.26e-10,3.22e-11
566,b5be6d51-c9d4-4fb8-ab67-3c71d81ed93d,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethylene glycol,Mass,kg,,,,3.133,,,,1.12e-06,2.69e-07
567,3f2b45a8-0e55-4d1a-b71e-f877a11afbc5,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethylene glycol monobutyl ether,Mass,kg,,,,2.89525641,,,,5.1e-11,7.84e-11
568,415f3cdf-a01c-411d-a434-477b64e7c095,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethylene glycol monoethyl ether acetate,Mass,kg,,,,1.838005128,,,,1.73e-08,1.53e-09
569,f639b860-6c8b-432b-9316-15e81b9f2eed,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethylene glycol monomethyl ether acetate,Mass,kg,,,,1.148489744,,,,4.69e-13,1.74e-13
570,185cf563-40ff-43aa-b8f8-173d0e2562cc,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethylene glycol monophenyl ether,Mass,kg,,,,4.486435897,,,,2.81e-09,1.16e-11
571,8b372c40-98aa-4c8d-a47c-aefe2bf2d56d,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethylene oxide,Mass,kg,,,,0.039169487,,,,8.01e-09,2.03e-10
572,b5bf3818-c85f-4526-9850-2db467736b2a,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethylene thiourea,Mass,kg,,,,,,,,5.65e-13,8.21e-13
573,97438d3b-5269-47fc-8b2e-72df89f429b7,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ethylenediaminetetraacetic acid,Mass,kg,,,,,,,,3.24e-23,2.3e-23
574,f42436b2-1d1e-46af-82eb-8547746f1d0a,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Etoxazole,Mass,kg,,,,,,,,3.63e-15,4.84e-14
575,17072059-d448-4b23-84e4-c1d22ea9997b,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Famoxadone,Mass,kg,,,,,,,,8.14e-15,1.07e-13
576,694ad59d-1631-44cb-9ae2-180c59a7f0ca,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fenamidone,Mass,kg,,,,,,,,7.06e-15,9.26e-14
577,e7283c62-2d58-42a8-946a-7007f6df885e,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fenarimol,Mass,kg,,,,,,,,1.35e-15,1.71e-14
578,3742239d-860d-4077-a2b1-40c4ec804f4c,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fenbuconazole,Mass,kg,,,,,,,,8.79e-15,1.12e-13
579,7b66feab-fb02-4672-a6ed-cc39698602fc,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fenbutatin oxide,Mass,kg,,,,,,,,4.01e-15,5.1e-14
580,6d922d49-54d9-484c-863f-a26c4e1c5722,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fenhexamid,Mass,kg,,,,,,,,1.81e-14,2.3e-13
581,1969ae2b-8823-47c4-b778-fed9a88ee08f,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fenoxaprop-P-ethyl,Mass,kg,,,,,,,,1.63e-13,2.04e-12
582,0ff76577-d1c1-4012-9255-ef8dd8d26253,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fenpropathrin,Mass,kg,,,,,,,,2.22e-14,2.83e-13
583,196fcf97-7121-471d-a221-816229a02155,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fenpyroximate,Mass,kg,,,,,,,,1.48e-15,1.88e-14
584,08783930-8823-48ff-80df-80d151253245,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fenvalerate,Mass,kg,,,,,,,,4.85e-17,5.16e-15
585,0d42f3be-af2d-4e9e-9b2b-8ed24e559adf,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Ferbam,Mass,kg,,,,,,,,3.11e-16,3.58e-15
586,2b14b265-39d3-428a-bdda-56d629f0bc32,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fipronil,Mass,kg,,,,,,,,1.41e-15,1.85e-14
587,8ec07684-758c-4159-800f-05f89107880d,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Flonicamid,Mass,kg,,,,,,,,1.7e-14,2.32e-13
588,525e3413-90f8-4b14-8be2-b0ff47dc0014,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Florasulam,Mass,kg,,,,,,,,3.72e-15,4.65e-14
589,a50e2f23-d645-416a-9e43-3e5bb869270a,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fluazifop-P-butyl,Mass,kg,,,,,,,,2.32e-13,3e-12
590,a78c2c74-170e-4f40-a9e7-b55a5952c425,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fluazinam,Mass,kg,,,,,,,,1.16e-14,1.52e-13
591,f35d5207-4d87-4882-89ad-d00f107997b0,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Flubendiamide,Mass,kg,,,,,,,,3.32e-14,4.31e-13
592,b02b73b2-7f13-4b62-965f-c8cef8870021,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Flucarbazon-sodium,Mass,kg,,,,,,,,1.34e-13,1.68e-12
593,935d6416-0046-4c99-bc56-599df9d8208d,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fludioxonil,Mass,kg,,,,,,,,8.25e-15,1.06e-13
594,7d905146-99a0-4028-af03-242cbcd99c52,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Flufenacet,Mass,kg,,,,,,,,4e-14,5e-13
595,ca75808e-5548-4c2a-ac45-1ff9722c291c,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Flumetsulam,Mass,kg,,,,,,,,3.78e-13,4.74e-12
596,116e50ac-6c28-49ad-8e2c-283cf39857df,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Flumiclorac-pentyl,Mass,kg,,,,,,,,4.34e-14,5.61e-13
597,78129ff4-613b-4373-9b41-bd94a8efb5ce,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Flumioxazin,Mass,kg,,,,,,,,1.03e-12,1.35e-11
598,f583bca8-710c-42fd-8f7c-3cd09000b7d1,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fluometuron,Mass,kg,,,,,,,,7.48e-13,1.03e-11
599,b8360de3-5f19-4e21-99e6-ace57535cc8c,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fluopicolide,Mass,kg,,,,,,,,1.01e-15,1.33e-14
600,3fead277-59bc-4011-846e-516f27ac08c4,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fluopyram,Mass,kg,,,,,,,,4.83e-15,6.34e-14
601,2be205e1-933e-4354-a1ce-11838e5dac63,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fluoranthene,Mass,kg,,,,,,,,1.08e-07,9.41e-08
602,e3339829-299b-48e9-8d50-e2b23f613c86,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fluorene,Mass,kg,,,,,,,,1.93e-08,1.25e-07
603,2db5e42a-a546-44d2-8d96-0e0246e3a8bc,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fluoride,Mass,kg,,,,,,,,1.43e-05,0.000397837
604,b5b90075-8af7-404b-82d1-9b34017b4c39,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fluorine,Mass,kg,,,,,,,,2e-09,8.19e-10
605,f2c310ef-b5d8-453e-a812-d20ad8f8b6d3,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fluoxastrobin,Mass,kg,,,,,,,,1.72e-14,2.15e-13
606,9c697109-2f60-4a9c-8fc5-2ddf373ef2e9,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fluroxypyr,Mass,kg,,,,,,,,1.69e-14,2.12e-13
607,54edd517-eb85-473c-b08c-b63c9f459f37,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fluroxypyr-meptyl,Mass,kg,,,,,,,,8.17e-13,1.02e-11
608,5fd8144c-fa0b-48b7-988c-d90b0672bf01,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fluthiacet-methyl,Mass,kg,,,,,,,,1.41e-14,1.81e-13
609,7dee93d4-0949-404d-97b5-a1b7b5b8b514,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Flutolanil,Mass,kg,,,,,,,,5.2e-13,7.14e-12
610,8f3c13d3-f9e5-49cb-be11-432e4dbcfbf9,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Flutriafol,Mass,kg,,,,,,,,1.11e-14,1.4e-13
611,378296ab-ab2b-47b5-b2e0-649f56be6af6,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fluxapyroxad,Mass,kg,,,,,,,,1.92e-14,2.41e-13
612,2543195d-0936-4ade-b204-a415cbdfe960,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Folpet,Mass,kg,,,,,,,,7.51e-16,1.1e-14
613,07fe21d1-f7ee-4d59-962f-2f9ace4258df,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fomesafen,Mass,kg,,,,,,,,1.93e-16,2.48e-15
614,6e5c831f-fee4-4d3c-8e7f-c965e9ca4b37,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fomesafen-sodium,Mass,kg,,,,,,,,2.1e-12,2.75e-11
615,4d9bec5d-351f-4554-9f3b-f35d29321ae5,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Forchlorfenuron,Mass,kg,,,,,,,,6.19e-16,7.88e-15
616,d0f6797d-7a74-46c6-b1cc-8e1f918553a9,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Formaldehyde,Mass,kg,,,,9.455846154,,,,0.003767504,0.000269429
617,583098e7-17ee-41d8-a406-07d2fa4edee7,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Formetanate hydrochloride,Mass,kg,,,,,,,,1.08e-14,1.37e-13
618,368d912a-d827-49f9-a177-7ab4bf060fa4,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Formic acid,Mass,kg,,,,0.065995128,,,,1.32e-08,2.59e-09
619,d9ea0152-52b1-4c35-9f58-b90922446140,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Fosetyl-Al,Mass,kg,,,,,,,,6.27e-14,8.17e-13
620,6c963342-68d3-497f-8b7f-56f32539c6dd,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Furan,Mass,kg,,,,9.149615385,,,,1.03e-13,1.34e-12
621,7e0cb7ad-bf0e-4fa7-985b-05d5278890b2,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Gamma-cyhalothrin,Mass,kg,,,,,,,,1.05e-14,1.34e-13
622,2199e3dc-f580-41fb-afb0-8aa8b4c2c105,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Gibberellic acid,Mass,kg,,,,,,,,1.08e-15,1.38e-14
623,509b6b3e-8044-4b18-8be3-d66345ca7e03,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Gibberellin A4 mixture with Gibberellin A7,Mass,kg,,,,,,,,9.7e-16,1.24e-14
624,b37c96d0-bea2-4acc-b6d9-8753efdad390,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Glufosinate-ammonium,Mass,kg,,,,,,,,9.68e-13,1.27e-11
625,75dfd41d-3700-4be7-9f5d-643b219c38f5,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Glycidol,Mass,kg,,,,,,,,2.75e-12,3.56e-11
626,3ab9d4d3-e5d2-4318-9997-ddccce2455ea,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Glycol ethers,Mass,kg,,,,,,,,1.27e-12,5.76e-12
627,b72ca319-1971-43f4-9169-a89c0cbd3643,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,"Glycol ethers, subset",Mass,kg,,,,,,,,0.0,0.0
628,11c92f37-e32e-4883-a71e-3ef539faf0ad,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Glyphosate,Mass,kg,,,,,,,,7.4e-11,9.43e-10
629,37386963-ed1f-43f4-9c1c-3c1f1c764e0e,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Glyphosate isopropylamine salt,Mass,kg,,,,,,,,3.36e-11,4.35e-10
630,ced951c6-6651-4dd4-9ba8-335854d28948,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,Glyphosate-trimesium,Mass,kg,,,,,,,,2.28e-13,3.13e-12
631,685825bb-e0be-4a6b-90b4-67a7b0fe4014,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,HCFC-123,Mass,kg,,,,,96.0,0.02,,2.54e-09,6.01e-10
632,2f4b680c-8a8b-492f-9323-095475e8c36c,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,HCFC-124,Mass,kg,,,,,635.0,0.022,,1.71e-09,2.53e-10
633,cea22c2a-ac8f-4ec2-a604-3d42de38a576,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,HCFC-132b,Mass,kg,,,,,,0.029,,6.92e-09,1.3e-09
634,5e0217b5-a732-4b35-ab18-f4129b61ce4c,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,HCFC-133a,Mass,kg,,,,,,0.04,,6.2e-09,1.18e-09
635,9991db71-8608-4bd1-a777-f5bd407c8a89,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,HCFC-141b,Mass,kg,,,,,938.0,0.12,,2.69e-09,5.04e-10
636,8d16ec6c-520c-45ee-9d71-6d27b9ae39d3,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,HCFC-142b,Mass,kg,,,,,2345.0,0.07,,3.46e-08,6.5e-09
637,6d303313-81a6-458d-8450-11f42b02f24e,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,HCFC-21,Mass,kg,,,,,179.0,0.04,,2.83e-14,3.37e-13
638,581aec5b-33bf-4739-846a-c1489b82ddd8,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,HCFC-22,Mass,kg,,,,,2106.0,0.05,,5.4e-08,9.25e-08
639,f32f2f73-7d99-4af5-af1a-729d780089d5,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,HCFC-225ca,Mass,kg,,,,0.002937179,,0.02,,1.79e-10,3.36e-12
640,092b052a-4adf-47e3-a0a8-c87c5e4c7e24,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,HCFC-225cb,Mass,kg,,,,0.001058308,,0.03,,6.89e-15,9.82e-14
641,4dfb29cc-bbb9-4ccb-9976-43ad01cec10c,Elementary flows/emission/air,17.0,26,#VALUE!,#VALUE!,Elementary flows,emission,air,,,HCFC-253,Mass,kg,,,,,,,,1.82e-14,2.17e-13
